The following are 1000 x-y points
Out of which we will choose the 30 closest points
44.75,-108.75
-58.0,-248.5
-111.0,219.25
-41.0,196.75
-30.75,-197.25
223.0,-33.5
-32.75,102.5
131.5,79.75
172.25,-144.25
30.5,-87.0
-71.0,37.0
142.5,-72.0
-34.0,211.25
-100.0,-50.25
-202.5,-212.5
-129.75,122.75
-92.5,-54.5
-161.25,-57.25
-195.5,86.5
10.0,203.25
212.25,-197.75
58.25,14.5
-205.25,193.25
-143.5,145.5
176.0,-127.0
248.0,22.75
87.5,38.25
222.5,93.5
82.25,-176.75
-222.25,23.25
196.5,-196.5
201.25,76.75
67.5,32.25
40.75,-80.75
-140.0,-247.75
-7.25,3.25
97.25,-240.5
-150.0,124.25
-199.0,22.0
89.75,145.0
169.0,56.5
-4.5,-120.25
18.25,13.25
-94.5,-202.75
79.25,-127.75
-208.75,166.75
122.75,-119.75
94.0,-174.0
4.5,-106.5
-123.0,-220.5
105.75,-78.75
245.5,80.75
134.5,43.25
-205.0,-182.75
-12.75,-73.25
110.75,215.25
93.0,-17.75
4.25,-49.0
182.5,-150.5
-165.25,-122.75
-18.0,33.5
-217.0,210.5
82.75,-139.75
86.75,226.0
57.5,221.0
108.5,-249.0
68.5,182.25
-60.0,132.5
18.5,-14.75
239.25,-100.5
136.5,-12.25
227.5,89.0
161.0,53.0
-99.0,-225.75
215.0,117.0
102.75,-152.25
-58.75,6.75
-47.0,-185.5
-160.5,-82.25
-116.5,-126.0
221.25,77.0
-6.75,-232.5
-159.5,242.0
-0.5,-208.5
-171.0,20.5
100.5,170.0
29.25,236.25
-67.75,169.75
-16.25,151.75
-243.0,249.0
52.75,-194.0
0.5,149.25
-109.25,-224.5
4.0,188.75
81.5,195.75
130.25,-175.75
-135.5,43.0
49.75,-18.75
-161.5,28.5
-205.75,-191.75
139.5,-117.25
60.75,-169.25
221.75,-6.75
141.25,-2.25
-79.0,-107.0
183.0,-193.0
12.25,-5.5
-1.75,97.25
-75.25,-119.5
-115.0,-228.75
246.75,8.75
23.25,-174.75
-139.25,63.5
12.5,-120.5
-246.0,232.0
117.25,3.5
-74.5,95.5
-48.25,115.5
204.5,-12.0
-44.75,-83.0
-210.0,-57.0
112.0,216.75
-245.0,52.25
-99.5,-82.5
-93.25,-29.0
104.0,215.75
-229.25,-163.75
-39.75,47.0
190.5,180.25
-22.0,185.0
28.75,-94.0
-191.5,51.25
-170.75,-66.75
-65.5,-113.0
-60.5,123.5
117.0,85.25
-157.0,243.75
90.25,53.25
239.75,146.5
-208.5,-40.5
158.5,-150.75
-68.5,118.0
-11.25,-40.75
191.25,113.5
16.5,239.75
225.25,29.75
64.25,-73.75
-109.5,218.25
49.5,189.75
242.0,-139.25
80.25,-134.5
26.75,23.75
132.5,-249.5
162.5,-50.75
-215.25,-160.75
10.25,83.0
-45.5,-55.75
209.75,-186.5
27.5,17.0
115.0,-238.25
-57.75,-250.0
-226.0,-66.25
54.5,216.0
56.5,37.25
132.75,42.25
66.25,-4.75
-51.25,113.75
101.75,-149.0
23.75,-245.75
-220.5,239.5
-85.5,125.75
-48.0,-207.5
-6.0,-136.0
-204.0,191.0
208.0,49.25
46.25,-20.0
-87.75,82.75
224.5,87.5
119.25,143.75
-247.75,-168.0
91.5,228.5
96.25,50.0
-75.0,243.0
-47.25,83.25
-149.75,50.5
-131.25,165.0
-189.0,131.25
198.5,-62.75
222.0,154.75
37.25,-59.25
-238.5,-197.5
-166.5,-213.75
168.0,-103.0
73.75,-184.0
207.5,-76.5
19.75,133.0
73.5,149.75
17.25,198.25
-82.0,110.25
-143.0,-244.25
30.0,-228.25
36.0,-134.0
-42.25,200.25
-51.0,-155.0
-86.0,-45.25
129.75,56.0
77.5,100.0
-237.0,-16.0
-174.75,184.25
-98.25,-19.75
-87.5,-224.75
-115.5,0.25
-122.75,-37.75
129.5,-135.25
151.0,148.5
-164.5,155.25
248.75,-90.5
-234.75,30.25
78.75,-172.5
-145.0,-164.25
-214.75,18.75
-93.5,43.5
-117.5,48.5
87.75,165.75
74.75,-214.0
142.25,31.5
188.5,247.75
167.25,235.0
220.0,-215.25
-250.0,-113.5
-222.5,-245.0
107.0,-67.0
-40.5,4.75
-1.5,-183.0
220.5,73.0
-215.75,-121.0
-70.75,45.75
27.25,229.0
125.25,207.5
-136.0,241.5
-160.75,28.0
-25.25,-24.0
-26.0,-178.75
-221.0,139.5
-131.5,141.25
26.25,-10.5
39.5,171.0
150.5,-53.0
-77.0,66.75
-203.25,-84.5
217.25,137.5
-198.5,212.25
-213.5,79.0
33.25,156.25
-4.25,231.25
138.0,-81.0
171.0,20.0
158.75,-117.5
-69.0,-43.0
-212.75,133.5
-81.5,233.25
-37.25,89.5
81.25,183.75
-233.5,79.25
-184.25,232.25
-159.0,-61.5
-16.5,-3.75
69.0,35.25
230.25,22.5
63.0,-225.5
80.5,234.0
-156.25,-29.5
-148.75,-49.25
-122.5,-223.25
-153.25,83.5
-124.25,123.25
62.5,219.0
-133.25,-222.0
-80.75,-234.0
119.5,52.5
102.25,-85.0
-9.0,62.5
51.75,-104.25
100.0,-141.75
-233.25,233.0
-221.75,-163.5
47.0,-205.5
21.0,-131.0
-174.25,9.25
226.5,-174.5
170.5,-142.75
155.25,-10.25
-194.0,-76.25
-28.0,114.0
-198.25,238.25
-54.25,211.75
-57.5,122.0
41.5,-71.5
89.5,-215.75
-77.5,1.0
139.75,-122.5
133.25,21.25
165.5,-206.25
-219.0,49.0
131.25,-121.5
-196.0,233.5
137.75,73.5
-42.75,213.5
56.0,-211.25
163.25,-176.5
-201.25,-170.25
19.0,-51.25
126.25,237.25
105.5,-18.5
-99.75,70.0
-172.75,220.0
-135.0,73.75
-204.75,161.0
90.5,174.75
-15.0,-19.5
228.5,-154.5
-91.5,153.75
218.5,155.5
-116.0,188.25
-87.25,213.75
27.0,-115.0
116.5,91.5
-146.75,207.0
-228.0,16.75
-171.5,-171.5
-52.5,143.25
205.0,72.25
-21.75,-107.5
229.0,34.25
0.25,-31.25
-78.5,-176.25
-46.75,-166.5
21.25,28.25
-220.25,-42.0
195.25,-89.5
9.25,236.5
-74.75,-118.75
-139.75,69.75
26.5,-241.25
-26.75,-49.5
235.0,145.75
-25.75,-43.25
64.5,-55.25
247.0,239.0
197.25,69.25
119.0,-248.25
104.75,-88.5
-191.75,-189.5
118.0,168.0
167.0,-89.25
129.25,-93.5
43.25,-186.0
-95.5,129.0
165.0,150.5
-240.75,187.5
-137.0,-133.0
220.25,-21.25
-25.0,98.0
81.0,200.75
222.75,-74.0
-167.25,152.25
-243.25,154.25
226.25,202.25
-206.25,224.25
-185.25,-193.75
159.75,29.0
-206.0,217.75
143.0,99.0
147.5,-47.25
7.0,-65.0
99.25,-16.5
-71.5,155.75
-126.25,-42.25
130.75,39.5
-19.75,86.75
-30.25,-204.0
-197.0,141.0
130.5,-237.25
240.25,-234.5
-65.25,237.5
97.5,-228.0
-200.0,-240.0
-118.0,-167.25
219.0,-75.5
-110.0,-71.0
93.75,85.0
185.25,97.0
140.25,221.5
172.75,67.0
-187.25,161.75
-234.0,175.25
164.25,-121.25
39.0,169.0
-152.25,240.0
-218.5,7.0
48.75,245.25
107.25,-85.75
-83.5,68.0
-0.75,207.25
-183.5,-178.25
46.5,106.5
141.75,-247.5
199.0,-176.0
36.25,194.75
190.0,-157.5
187.75,242.5
-31.0,56.25
21.5,157.0
-106.75,-32.25
-7.5,-101.75
231.25,-182.0
72.5,-28.25
175.75,-131.25
-207.5,192.0
-53.75,-235.25
-85.0,-32.0
-86.5,120.75
186.75,60.0
68.0,-170.75
-148.25,199.75
13.0,-47.5
-190.75,173.5
-242.75,-162.5
181.25,195.0
209.5,177.25
-41.5,-73.5
-184.5,-181.0
-175.5,185.25
-156.75,-81.25
199.75,-165.75
105.25,-132.0
65.0,71.75
-198.0,-221.0
-19.25,-97.0
196.75,48.25
159.5,-165.0
-23.25,99.5
-91.25,188.0
-188.5,89.75
-62.5,-130.25
51.0,-180.25
110.0,84.5
173.5,53.5
155.75,134.0
-120.5,-6.25
193.0,70.75
-39.25,-247.0
-127.25,190.25
-121.25,-23.0
-106.0,-112.0
-38.75,145.25
15.75,-154.0
-244.75,-124.0
117.5,-48.75
-105.5,118.5
-105.25,-175.5
-56.25,-214.5
-194.5,-79.0
-24.5,-203.0
155.5,-38.0
86.5,-143.0
-116.25,55.5
158.25,71.25
-191.25,-60.0
-121.5,225.5
-121.75,2.25
194.0,111.75
-110.5,-24.25
-128.5,164.25
71.25,102.0
-8.5,32.75
-77.25,-87.25
-240.5,119.0
7.5,121.0
-179.0,223.5
-22.75,-164.75
-119.75,-167.75
-30.0,-112.75
-88.0,-5.25
-83.0,192.75
-69.75,164.5
-11.75,78.5
190.25,-246.5
-54.5,112.0
-132.75,121.5
83.5,-80.0
-49.0,150.25
-40.75,166.0
-97.0,-91.5
76.0,168.25
194.25,-140.0
115.25,-106.75
40.5,-22.5
200.75,-101.0
-200.25,-188.25
86.0,-109.25
216.5,44.75
-209.25,-15.0
-20.5,-44.5
-81.75,232.75
-226.75,139.25
17.75,97.75
-84.25,62.25
194.5,71.5
-183.25,99.75
-132.25,-173.5
-83.75,-227.25
-225.25,11.25
5.75,21.75
144.75,30.75
-245.75,48.75
-26.25,196.0
-49.25,42.0
-43.75,108.0
-142.0,-98.5
-39.5,-7.0
-202.75,230.5
35.75,-74.5
56.75,-210.0
129.0,-154.75
60.25,13.0
9.0,-128.0
70.5,-0.75
244.75,-40.0
-108.75,103.25
201.0,-58.5
-209.5,-2.75
-131.75,196.5
-240.25,-200.75
197.75,68.25
48.5,-210.5
-109.0,-172.25
-130.5,128.25
-15.25,54.0
-225.0,18.25
151.25,-225.0
-29.25,163.0
246.25,-81.5
-143.75,-184.5
-243.75,223.75
213.75,-134.75
217.0,-23.75
52.5,44.25
231.0,37.5
-140.25,243.5
103.75,182.0
91.0,-242.75
62.0,-148.25
227.0,91.75
53.25,114.5
77.25,35.5
2.25,242.25
-127.0,-194.25
106.75,87.25
-104.5,-39.25
8.5,214.75
-161.0,205.75
225.75,-84.75
133.0,156.75
208.75,49.75
201.5,-245.5
70.75,-122.25
111.25,201.5
-240.0,-199.25
-15.75,-19.0
1.25,-212.0
-2.25,93.75
-193.25,-107.75
17.5,114.75
161.75,31.25
153.0,0.0
248.25,204.0
-127.75,-118.25
-87.0,234.25
-154.25,-57.75
137.5,104.5
-37.5,-205.25
-100.25,3.0
103.5,101.25
-207.0,-54.25
-136.5,-120.75
155.0,126.0
-90.5,219.5
-58.5,-206.5
150.25,-52.25
162.75,177.75
-109.75,182.75
-118.75,123.75
-163.75,16.25
53.5,-70.25
-28.25,36.5
-78.25,-217.25
-48.75,-34.25
50.0,30.5
-72.25,81.0
-13.5,-96.25
148.5,205.5
-165.0,238.5
-169.0,-144.0
34.75,-56.75
192.25,245.75
-46.0,149.0
-61.75,-224.25
234.0,-115.5
-48.5,-61.75
228.0,-182.5
7.25,120.0
71.75,-11.25
-52.75,-72.25
-74.25,-203.75
59.0,192.5
-53.5,-68.0
66.75,36.25
172.0,146.0
-124.0,-139.0
-7.0,2.0
-151.75,-166.25
-212.25,-53.5
91.75,-143.5
-103.75,-179.25
20.75,119.5
-100.5,243.25
-209.75,-166.0
-54.0,-114.75
29.5,44.5
85.25,-92.0
156.25,-153.0
111.5,-196.75
67.0,-107.25
10.75,-126.5
-9.5,-160.0
170.75,203.75
223.75,120.25
-81.25,-17.25
181.75,-54.75
137.0,-88.75
-223.25,64.25
162.0,-153.75
144.5,9.5
125.0,-138.25
104.5,47.25
55.5,202.75
29.0,76.0
61.0,45.0
6.25,225.25
160.25,-239.0
-187.0,-11.0
156.5,-20.5
-89.0,-130.0
-18.75,-155.5
166.75,12.0
12.0,-215.5
-34.5,-155.25
143.75,-92.75
235.25,-195.75
187.5,-93.75
-182.75,61.75
-147.25,-231.25
-238.0,116.0
97.0,-50.5
150.0,-17.5
232.75,-211.5
-189.75,205.25
106.25,208.0
-215.5,148.25
143.5,214.25
-35.0,-148.5
9.5,175.5
-141.0,-229.25
139.0,227.0
169.25,136.75
186.0,172.0
-232.25,-137.0
174.75,26.5
189.0,-223.0
-43.0,41.75
-180.5,128.75
198.75,101.75
22.25,17.75
-96.75,-33.75
88.5,-78.25
-24.25,52.0
-76.25,1.75
206.0,11.75
15.5,67.25
126.0,-24.75
-27.25,-89.75
76.5,-124.5
168.5,-26.75
187.0,222.75
-245.5,175.0
-175.75,-13.25
-239.5,27.75
-180.75,103.5
170.25,160.5
193.5,-117.0
-243.5,141.5
-180.0,105.0
224.75,-79.25
58.75,162.0
228.25,135.25
-107.5,-202.5
-31.75,-171.0
83.75,5.5
-44.0,-36.25
149.0,100.5
-154.75,-23.5
-35.5,-246.0
-165.5,-216.25
-104.0,173.25
-248.75,-85.5
-140.75,-168.25
-134.0,164.0
-11.5,134.25
-70.0,-198.75
22.75,203.5
14.5,-15.25
153.25,-113.75
-47.5,-45.75
37.75,-133.25
-91.0,235.5
47.75,195.25
-2.0,-130.5
196.0,-208.75
92.75,160.25
-107.75,-145.25
-124.5,-37.25
160.75,-60.75
124.75,1.5
13.5,208.75
-176.5,101.0
-14.75,18.5
-68.0,-189.75
-189.5,188.5
188.0,7.25
-196.25,33.25
-73.0,-5.0
-223.5,-182.25
34.5,10.25
140.0,99.25
-59.0,-26.25
-192.75,-0.5
-27.75,186.0
195.5,163.25
121.5,-20.25
-214.5,222.25
72.25,-32.5
-37.75,26.0
-152.5,17.25
157.0,138.25
-199.25,-119.0
-82.75,-239.75
-102.0,187.75
102.5,127.75
-216.75,48.0
241.0,-96.0
120.75,172.25
-71.25,-218.75
-223.0,-194.75
175.25,-233.25
-142.5,19.5
-129.25,-239.25
212.0,205.0
164.0,56.75
-32.25,-187.5
-212.0,-238.0
235.5,113.0
-77.75,-138.0
-111.5,184.75
-101.5,-152.0
31.75,-222.75
-163.5,142.5
-62.25,147.75
-14.0,201.25
-182.25,-64.25
148.75,-218.5
-201.0,20.75
-244.0,-18.25
-197.75,132.25
28.0,230.25
124.25,-34.0
217.5,-227.75
94.75,122.5
48.25,-162.75
216.75,-184.25
96.5,-189.0
100.75,-209.75
-96.5,-154.25
-22.5,-178.0
140.5,-26.0
-55.75,-146.0
-2.75,47.5
221.5,-159.0
180.25,-181.25
24.75,126.75
191.5,-73.0
45.25,115.75
76.75,-39.5
210.25,244.75
-245.25,189.25
-135.25,-77.5
151.5,78.25
-153.75,204.5
167.5,-105.0
-158.0,-169.0
-142.25,41.5
249.25,247.5
-10.0,-83.75
238.5,-160.5
0.75,-195.25
240.0,40.0
-17.0,-38.5
-234.25,-206.75
-53.25,33.0
-150.5,-122.0
-61.0,-226.25
-89.25,130.25
-210.25,73.25
-101.75,92.0
249.75,-199.75
-8.75,-161.5
145.0,72.75
68.25,138.5
89.25,193.5
186.5,-146.25
-155.0,171.75
-104.25,63.0
204.25,158.75
35.5,-130.75
-120.0,64.0
80.0,-70.75
-113.75,12.5
222.25,-149.25
64.75,106.75
-157.25,-174.25
241.5,115.25
67.25,233.75
