The following are 500 x-y points
Out of which we will choose the 4 closest points
-25.5,52.0
48.75,15.5
97.0,-8.5
25.5,-93.75
-81.25,38.75
106.25,86.75
46.25,-120.75
73.75,-33.75
-58.0,-116.5
-73.5,104.75
33.75,78.75
23.5,75.75
27.75,-82.0
16.5,-56.0
-108.0,-87.75
-75.0,-109.75
-90.5,-96.75
79.0,-104.25
-21.25,-60.5
-49.75,5.5
4.75,46.25
124.0,-70.5
-47.5,57.75
99.0,0.5
71.25,-32.25
-86.75,-86.75
93.0,44.75
118.75,101.5
6.25,21.5
-120.5,48.25
10.5,-22.25
-77.0,-63.25
85.25,-9.5
-65.0,-6.5
102.25,-18.25
-79.0,-2.5
100.0,108.5
12.5,119.25
-69.5,-124.0
-112.0,-28.25
-28.25,51.5
-76.5,-32.75
-67.25,-72.75
62.5,-88.75
70.75,88.0
55.25,-79.0
37.25,79.75
55.5,-75.25
-68.25,123.25
69.0,-67.0
85.5,-15.25
-110.5,-39.75
17.5,110.25
56.75,46.75
92.25,-16.5
88.0,6.25
-18.0,23.25
94.25,1.75
50.25,21.0
23.0,-51.25
14.75,-37.5
119.5,109.5
-24.0,-54.0
-81.75,77.25
31.25,-114.25
-27.0,122.75
92.0,-110.5
117.5,21.25
39.75,-78.75
-96.75,-41.5
-116.75,-112.5
56.5,37.75
43.25,0.0
-118.0,62.25
0.5,-59.5
-42.25,50.5
25.25,95.0
-95.0,62.0
113.75,11.5
-66.75,61.0
10.0,63.5
-82.25,18.25
-82.5,109.25
91.75,69.0
-109.5,-77.5
-75.25,-121.75
3.5,41.75
16.75,-11.75
60.0,71.5
74.25,-43.25
40.5,101.75
57.5,79.0
-12.0,60.25
-112.25,-7.0
99.5,-72.0
-51.0,94.0
-102.0,13.25
58.0,-25.25
-123.0,76.25
-80.25,1.0
-98.5,22.5
56.0,-54.25
103.25,-96.0
-114.25,-61.5
68.25,52.75
-10.75,23.75
-25.0,-34.0
107.5,23.5
-113.25,46.0
75.0,-33.0
97.25,-68.5
-59.0,80.5
2.5,20.75
-78.0,-6.0
15.75,-22.0
-51.75,96.75
-72.75,40.5
-107.0,104.5
-27.5,-53.0
-62.25,-23.25
-41.25,-9.25
-25.25,-55.25
-101.75,65.0
-49.0,-70.25
-39.25,96.0
-86.25,-27.0
-43.75,107.75
85.75,75.0
-2.25,-84.0
64.0,18.5
-83.5,82.0
-81.5,-28.0
0.0,-112.0
-107.75,-59.75
-48.0,-16.0
-125.0,-99.25
-1.5,93.5
70.0,-36.25
111.75,-20.25
38.75,-61.0
120.5,-13.25
84.0,96.5
-117.5,24.5
94.75,-101.25
97.75,29.5
-32.25,88.25
-62.0,-113.75
-23.75,43.25
54.25,72.75
117.75,-103.75
-114.75,84.75
-31.0,85.5
-12.75,20.5
39.5,7.5
44.0,91.75
74.75,-116.25
-118.75,87.25
120.25,5.75
-121.25,31.0
69.75,31.75
102.5,35.0
-101.0,89.25
26.5,103.5
-93.75,-3.75
13.25,-51.5
-108.75,24.75
21.0,-56.25
115.5,-1.0
-56.5,-107.25
-72.25,70.25
-87.5,-29.5
86.75,67.25
-91.25,18.75
-102.25,-121.0
-11.75,71.75
106.5,-57.25
88.75,29.0
62.75,106.0
100.75,-91.25
103.5,19.5
-37.25,-37.0
-97.0,-112.25
45.25,88.5
89.25,65.5
-19.0,-6.75
-81.0,-49.25
-98.0,92.75
-96.0,-83.75
-2.5,-30.5
-80.5,-52.25
-3.0,85.75
14.0,49.25
-121.75,-31.0
124.5,21.75
89.75,8.5
110.5,25.5
-80.75,-86.0
-24.75,-97.25
-21.75,-9.0
113.5,3.0
-101.25,19.75
-69.0,-6.25
98.0,28.75
89.5,6.75
115.0,80.25
-72.0,66.0
1.5,-87.25
60.5,51.25
36.0,72.0
-45.5,-26.5
100.5,36.0
-42.5,-90.0
31.0,117.75
-49.5,5.25
-118.5,57.25
119.75,-17.75
-62.75,-58.5
-55.75,-92.0
116.75,-125.0
111.0,59.5
-59.5,-58.0
108.25,-115.0
-114.0,55.75
-87.75,-90.25
54.0,10.25
63.75,99.25
20.0,67.0
36.5,-100.0
-76.25,-52.5
-1.75,115.5
-46.25,34.5
-39.75,38.5
72.75,-122.0
-119.5,33.0
-3.75,121.5
20.5,-55.75
51.0,-17.25
-40.75,86.0
21.25,39.0
37.0,-71.0
-7.75,71.0
51.25,-122.5
-93.5,71.25
52.25,-15.75
-14.5,-2.75
